year,class,round,session,pos,rider_id,number,team,maker,points,result
2010,MotoGP,17,RAC,4,marco-simoncelli,58,San Carlo Honda Gresini,ホンダ,13,FIN
2010,MotoGP,17,RAC,5,nicky-hayden,69,Ducati Team,ドゥカティ,11,FIN
2010,MotoGP,17,RAC,6,randy-de-puniet,14,LCR Honda MotoGP,ホンダ,10,FIN
2010,MotoGP,17,RAC,7,colin-edwards,5,Monster Yamaha Tech 3,ヤマハ,9,FIN
2010,MotoGP,17,RAC,8,dani-pedrosa,26,Repsol Honda Team,ホンダ,8,FIN
2010,MotoGP,17,RAC,9,marco-melandri,33,San Carlo Honda Gresini,ホンダ,7,FIN
2010,MotoGP,17,RAC,10,hector-barbera,40,Paginas Amarillas Aspar,ドゥカティ,6,FIN
2010,MotoGP,17,RAC,11,alvaro-bautista,19,Rizla Suzuki MotoGP,スズキ,5,FIN
2010,MotoGP,17,RAC,12,hiroshi-aoyama,7,Interwetten Honda MotoGP,ホンダ,4,FIN
2010,MotoGP,17,RAC,13,loris-capirossi,65,Rizla Suzuki MotoGP,スズキ,3,FIN
2010,MotoGP,17,RAC,,carlos-checa,71,Pramac Racing Team,ドゥカティ,,DNF
2010,MotoGP,17,RAC,,casey-stoner,27,Ducati Team,ドゥカティ,,DNF
2010,MotoGP,17,RAC,,ben-spies,11,Monster Yamaha Tech 3,ヤマハ,,DNS
2010,MotoGP,17,RAC,,aleix-espargaro,41,Pramac Racing Team,ドゥカティ,,DNF
2010,MotoGP,18,RAC,1,jorge-lorenzo,99,Fiat Yamaha Team,ヤマハ,25,FIN
2010,MotoGP,18,RAC,2,casey-stoner,27,Ducati Team,ドゥカティ,20,FIN
2010,MotoGP,18,RAC,3,valentino-rossi,46,Fiat Yamaha Team,ヤマハ,16,FIN
2010,MotoGP,18,RAC,4,ben-spies,11,Monster Yamaha Tech 3,ヤマハ,13,FIN
2010,MotoGP,18,RAC,5,andrea-dovizioso,4,Repsol Honda Team,ホンダ,11,FIN
2010,MotoGP,18,RAC,6,marco-simoncelli,58,San Carlo Honda Gresini,ホンダ,10,FIN
2010,MotoGP,18,RAC,7,dani-pedrosa,26,Repsol Honda Team,ホンダ,9,FIN
2010,MotoGP,18,RAC,8,hector-barbera,40,Paginas Amarillas Aspar,ドゥカティ,8,FIN
2010,MotoGP,18,RAC,9,alvaro-bautista,19,Rizla Suzuki MotoGP,スズキ,7,FIN
2010,MotoGP,18,RAC,10,randy-de-puniet,14,LCR Honda MotoGP,ホンダ,6,FIN
2010,MotoGP,18,RAC,11,aleix-espargaro,41,Pramac Racing Team,ドゥカティ,5,FIN
2010,MotoGP,18,RAC,12,colin-edwards,5,Monster Yamaha Tech 3,ヤマハ,4,FIN
2010,MotoGP,18,RAC,13,marco-melandri,33,San Carlo Honda Gresini,ホンダ,3,FIN
2010,MotoGP,18,RAC,14,hiroshi-aoyama,7,Interwetten Honda MotoGP,ホンダ,2,FIN
2010,MotoGP,18,RAC,15,carlos-checa,71,Pramac Racing Team,ドゥカティ,1,FIN
2010,MotoGP,18,RAC,,loris-capirossi,65,Rizla Suzuki MotoGP,スズキ,,DNF
2010,MotoGP,18,RAC,,nicky-hayden,69,Ducati Team,ドゥカティ,,DNF
2010,Moto2,1,RAC,1,shoya-tomizawa,48,Technomag-CIP,ズッター,25,FIN
2010,Moto2,1,RAC,2,alex-debon,6,Aeroport de Castello - Ajo,FTR,20,FIN
2010,Moto2,1,RAC,3,jules-cluzel,16,Forward Racing,ズッター,16,FIN
2010,Moto2,1,RAC,4,toni-elias,24,Gresini Racing Moto2,モリワキ,13,FIN
2010,Moto2,1,RAC,5,roberto-rolfo,44,Italtrans S.T.R.,ズッター,11,FIN
2010,Moto2,1,RAC,6,mattia-pasini,75,JIR Moto2,モトビ,10,FIN
2010,Moto2,1,RAC,7,thomas-luthi,12,Interwetten Moriwaki Moto2,モリワキ,9,FIN
2010,Moto2,1,RAC,8,simone-corsi,3,JIR Moto2,モトビ,8,FIN
2010,Moto2,1,RAC,9,gabor-talmacsi,2,Fimmco Speed Up,スピードアップ,7,FIN
2010,Moto2,1,RAC,10,sergio-gadea,40,Tenerife 40 Pons,ポンス・カレックス,6,FIN
2010,Moto2,1,RAC,11,dominique-aegerter,77,Technomag-CIP,ズッター,5,FIN
2010,Moto2,1,RAC,12,alex-baldolini,25,Caretta Technology Race Dept,ICP,4,FIN
2010,Moto2,1,RAC,13,fonsi-nieto,10,Holiday Gym G22,モリワキ,3,FIN
2010,Moto2,1,RAC,14,karel-abraham,17,Cardion AB Motoracing,RSV,2,FIN
2010,Moto2,1,RAC,15,lukas-pesek,52,Matteoni CP Racing,モリワキ,1,FIN
2010,Moto2,1,RAC,16,mike-di-meglio,63,Mapfre Aspar Team,RSV,,FIN
2010,Moto2,1,RAC,17,ratthapark-wilairot,14,Thai Honda PTT Singha SAG,ビモータ,,FIN
2010,Moto2,1,RAC,18,kenny-noyes,9,Jack & Jones by A.Banderas,プロモハリス,,FIN
2010,Moto2,1,RAC,19,andrea-iannone,29,Fimmco Speed Up,スピードアップ,,FIN
2010,Moto2,1,RAC,20,claudio-corti,71,Forward Racing,ズッター,,FIN
2010,Moto2,1,RAC,21,arne-tode,41,Racing Team Germany,ズッター,,FIN
2010,Moto2,1,RAC,22,hector-faubel,55,Marc VDS Racing Team,ズッター,,FIN
2010,Moto2,1,RAC,23,scott-redding,45,Marc VDS Racing Team,ズッター,,FIN
2010,Moto2,1,RAC,24,valentin-debise,53,WTR San Marino Team,ADV,,FIN
2010,Moto2,1,RAC,25,anthony-delhalle,96,Qatar Endurance Racing Team,BQR,,FIN
2010,Moto2,1,RAC,26,vladimir-ivanov,61,Gresini Racing Moto2,モリワキ,,FIN
2010,Moto2,1,RAC,27,niccolo-canepa,59,RSM Team Scot,フォースGP210,,FIN
2010,Moto2,1,RAC,28,robertino-pietri,39,Italtrans S.T.R.,ズッター,,FIN
2010,Moto2,1,RAC,29,bernat-martinez,76,Maquinza-SAG Team,ビモータ,,FIN
2010,Moto2,1,RAC,30,yannick-guerra,88,Holiday Gym G22,モリワキ,,FIN
2010,Moto2,1,RAC,31,mashel-al-naimi,95,Blusens-STX,BQR,,FIN
2010,Moto2,1,RAC,32,joan-olive,5,Jack & Jones by A.Banderas,プロモハリス,,FIN
2010,Moto2,1,RAC,,anthony-west,8,MZ Racing Team,MZ,,DNF
2010,Moto2,1,RAC,,vladimir-leonov,21,Vector Kiefer Racing,ズッター,,DNF
2010,Moto2,1,RAC,,yuki-takahashi,72,Tech 3 Racing,テック3,,DNF
2010,Moto2,1,RAC,,axel-pons,80,Tenerife 40 Pons,ポンス・カレックス,,DNF
2010,Moto2,1,RAC,,yonny-hernandez,68,Blusens-STX,BQR,,DNF
2010,Moto2,1,RAC,,raffaele-de-rosa,35,Tech 3 Racing,テック3,,DNF
2010,Moto2,1,RAC,,stefan-bradl,65,Viessmann Kiefer Racing,ズッター,,DNF
2010,Moto2,1,RAC,,alex-de-angelis,15,RSM Team Scot,フォースGP210,,DNF
2010,Moto2,1,RAC,,julian-simon,60,Mapfre Aspar Team,RSV,,DNF
2010,Moto2,2,RAC,1,toni-elias,24,Gresini Racing Moto2,モリワキ,25,FIN
2010,Moto2,2,RAC,2,shoya-tomizawa,48,Technomag-CIP,ズッター,20,FIN
2010,Moto2,2,RAC,3,thomas-luthi,12,Interwetten Moriwaki Moto2,モリワキ,16,FIN
2010,Moto2,2,RAC,4,yuki-takahashi,72,Tech 3 Racing,テック3,13,FIN
2010,Moto2,2,RAC,5,simone-corsi,3,JIR Moto2,モトビ,11,FIN
2010,Moto2,2,RAC,6,sergio-gadea,40,Tenerife 40 Pons,ポンス・カレックス,10,FIN
2010,Moto2,2,RAC,7,kenny-noyes,9,Jack & Jones by A.Banderas,プロモハリス,9,FIN
2010,Moto2,2,RAC,8,julian-simon,60,Mapfre Aspar Team,RSV,8,FIN
2010,Moto2,2,RAC,9,gabor-talmacsi,2,Fimmco Speed Up,スピードアップ,7,FIN
2010,Moto2,2,RAC,10,yonny-hernandez,68,Blusens-STX,BQR,6,FIN
2010,Moto2,2,RAC,11,jules-cluzel,16,Forward Racing,ズッター,5,FIN
2010,Moto2,2,RAC,12,roberto-rolfo,44,Italtrans S.T.R.,ズッター,4,FIN
2010,Moto2,2,RAC,13,dominique-aegerter,77,Technomag-CIP,ズッター,3,FIN
2010,Moto2,2,RAC,14,stefan-bradl,65,Viessmann Kiefer Racing,ズッター,2,FIN
2010,Moto2,2,RAC,15,anthony-west,8,MZ Racing Team,MZ,1,FIN
2010,Moto2,2,RAC,16,scott-redding,45,Marc VDS Racing Team,ズッター,,FIN
2010,Moto2,2,RAC,17,ratthapark-wilairot,14,Thai Honda PTT Singha SAG,ビモータ,,FIN
2010,Moto2,2,RAC,18,claudio-corti,71,Forward Racing,ズッター,,FIN
2010,Moto2,2,RAC,19,axel-pons,80,Tenerife 40 Pons,ポンス・カレックス,,FIN
2010,Moto2,2,RAC,20,raffaele-de-rosa,35,Tech 3 Racing,テック3,,FIN
2010,Moto2,2,RAC,21,fonsi-nieto,10,Holiday Gym G22,モリワキ,,FIN
2010,Moto2,2,RAC,22,mike-di-meglio,63,Mapfre Aspar Team,RSV,,FIN
2010,Moto2,2,RAC,23,vladimir-ivanov,61,Gresini Racing Moto2,モリワキ,,FIN
2010,Moto2,2,RAC,24,robertino-pietri,39,Italtrans S.T.R.,ズッター,,FIN
2010,Moto2,2,RAC,25,alex-debon,6,Aeroport de Castello - Ajo,FTR,,FIN
2010,Moto2,2,RAC,26,lukas-pesek,52,Matteoni CP Racing,モリワキ,,FIN
2010,Moto2,2,RAC,27,bernat-martinez,76,Maquinza-SAG Team,ビモータ,,FIN
2010,Moto2,2,RAC,28,karel-abraham,17,Cardion AB Motoracing,RSV,,FIN
2010,Moto2,2,RAC,29,arne-tode,41,Racing Team Germany,ズッター,,FIN
2010,Moto2,2,RAC,30,amadeo-llados,92,Llados Racing Team,AJR,,FIN
2010,Moto2,2,RAC,31,valentin-debise,53,WTR San Marino Team,ADV,,FIN
2010,Moto2,2,RAC,32,alex-baldolini,25,Caretta Technology Race Dept,ICP,,FIN
2010,Moto2,2,RAC,33,yannick-guerra,88,Holiday Gym G22,モリワキ,,FIN
2010,Moto2,2,RAC,34,mashel-al-naimi,95,Blusens-STX,BQR,,FIN
2010,Moto2,2,RAC,,niccolo-canepa,59,RSM Team Scot,フォースGP210,,DNF
2010,Moto2,2,RAC,,ivan-moreno,91,Andalucia Cajasol,モリワキ,,DNF
2010,Moto2,2,RAC,,mattia-pasini,75,JIR Moto2,モトビ,,DNF
2010,Moto2,2,RAC,,hector-faubel,55,Marc VDS Racing Team,ズッター,,DNF
2010,Moto2,2,RAC,,joan-olive,5,Jack & Jones by A.Banderas,プロモハリス,,DNF
2010,Moto2,2,RAC,,andrea-iannone,29,Fimmco Speed Up,スピードアップ,,DNF
2010,Moto2,3,RAC,1,toni-elias,24,Gresini Racing Moto2,モリワキ,25,FIN
2010,Moto2,3,RAC,2,julian-simon,60,Mapfre Aspar Team,ズッター,20,FIN
2010,Moto2,3,RAC,3,simone-corsi,3,JIR Moto2,モトビ,16,FIN
2010,Moto2,3,RAC,4,andrea-iannone,29,Fimmco Speed Up,スピードアップ,13,FIN
2010,Moto2,3,RAC,5,gabor-talmacsi,2,Fimmco Speed Up,スピードアップ,11,FIN
2010,Moto2,3,RAC,6,sergio-gadea,40,Tenerife 40 Pons,ポンス・カレックス,10,FIN
2010,Moto2,3,RAC,7,ratthapark-wilairot,14,Thai Honda PTT Singha SAG,ビモータ,9,FIN
2010,Moto2,3,RAC,8,fonsi-nieto,10,Holiday Gym G22,モリワキ,8,FIN
2010,Moto2,3,RAC,9,stefan-bradl,65,Viessmann Kiefer Racing,ズッター,7,FIN
2010,Moto2,3,RAC,10,roberto-rolfo,44,Italtrans S.T.R.,ズッター,6,FIN
2010,Moto2,3,RAC,11,scott-redding,45,Marc VDS Racing Team,ズッター,5,FIN
2010,Moto2,3,RAC,12,yonny-hernandez,68,Blusens-STX,BQR,4,FIN
2010,Moto2,3,RAC,13,lukas-pesek,52,Matteoni CP Racing,モリワキ,3,FIN
2010,Moto2,3,RAC,14,alex-baldolini,25,Caretta Technology Race Dept,ICP,2,FIN
2010,Moto2,3,RAC,15,claudio-corti,71,Forward Racing,ズッター,1,FIN
2010,Moto2,3,RAC,16,alex-debon,6,Aeroport de Castello - Ajo,FTR,,FIN
2010,Moto2,3,RAC,17,niccolo-canepa,59,RSM Team Scot,フォースGP210,,FIN
2010,Moto2,3,RAC,18,arne-tode,41,Racing Team Germany,ズッター,,FIN
2010,Moto2,3,RAC,19,thomas-luthi,12,Interwetten Moriwaki Moto2,モリワキ,,FIN
2010,Moto2,3,RAC,20,mike-di-meglio,63,Mapfre Aspar Team,ズッター,,FIN
2010,Moto2,3,RAC,21,vladimir-ivanov,61,Gresini Racing Moto2,モリワキ,,FIN
2010,Moto2,3,RAC,22,valentin-debise,53,WTR San Marino Team,ADV,,FIN
2010,Moto2,3,RAC,23,robertino-pietri,39,Italtrans S.T.R.,ズッター,,FIN
2010,Moto2,3,RAC,24,joan-olive,5,Jack & Jones by A.Banderas,プロモハリス,,FIN
2010,Moto2,3,RAC,25,yannick-guerra,88,Holiday Gym G22,モリワキ,,FIN
2010,Moto2,3,RAC,26,anthony-west,8,MZ Racing Team,MZ,,FIN
2010,Moto2,3,RAC,27,vladimir-leonov,21,Vector Kiefer Racing,ズッター,,FIN
2010,Moto2,3,RAC,28,mashel-al-naimi,95,Blusens-STX,BQR,,FIN
2010,Moto2,3,RAC,29,bernat-martinez,76,Maquinza-SAG Team,ビモータ,,FIN
2010,Moto2,3,RAC,30,dominique-aegerter,77,Technomag-CIP,ズッター,,FIN
2010,Moto2,3,RAC,,hector-faubel,55,Marc VDS Racing Team,ズッター,,DNF
2010,Moto2,3,RAC,,shoya-tomizawa,48,Technomag-CIP,ズッター,,DNF
2010,Moto2,3,RAC,,mattia-pasini,75,JIR Moto2,モトビ,,DNF
2010,Moto2,3,RAC,,alex-de-angelis,15,RSM Team Scot,フォースGP210,,DNF
2010,Moto2,3,RAC,,xavier-simeon,19,Holiday Gym Racing,モリワキ,,DNF
2010,Moto2,3,RAC,,jules-cluzel,16,Forward Racing,ズッター,,DNF
2010,Moto2,3,RAC,,axel-pons,80,Tenerife 40 Pons,ポンス・カレックス,,DNF
2010,Moto2,3,RAC,,raffaele-de-rosa,35,Tech 3 Racing,テック3,,DNF
2010,Moto2,3,RAC,,yuki-takahashi,72,Tech 3 Racing,テック3,,DNF
2010,Moto2,3,RAC,,kenny-noyes,9,Jack & Jones by A.Banderas,プロモハリス,,DNF
2010,Moto2,3,RAC,,karel-abraham,17,Cardion AB Motoracing,FTR,,DNF
2010,Moto2,4,RAC,1,andrea-iannone,29,Fimmco Speed Up,スピードアップ,25,FIN
2010,Moto2,4,RAC,2,sergio-gadea,40,Tenerife 40 Pons,ポンス・カレックス,20,FIN
2010,Moto2,4,RAC,3,simone-corsi,3,JIR Moto2,モトビ,16,FIN
2010,Moto2,4,RAC,4,thomas-luthi,12,Interwetten Moriwaki Moto2,モリワキ,13,FIN
2010,Moto2,4,RAC,5,toni-elias,24,Gresini Racing Moto2,モリワキ,11,FIN
2010,Moto2,4,RAC,6,shoya-tomizawa,48,Technomag-CIP,ズッター,10,FIN
2010,Moto2,4,RAC,7,gabor-talmacsi,2,Fimmco Speed Up,スピードアップ,9,FIN
2010,Moto2,4,RAC,8,yuki-takahashi,72,Tech 3 Racing,テック3,8,FIN
2010,Moto2,4,RAC,9,julian-simon,60,Mapfre Aspar Team,ズッター,7,FIN
2010,Moto2,4,RAC,10,alex-debon,6,Aeroport de Castello - Ajo,FTR,6,FIN
2010,Moto2,4,RAC,11,alex-de-angelis,15,RSM Team Scot,フォースGP210,5,FIN
2010,Moto2,4,RAC,12,hector-faubel,55,Marc VDS Racing Team,ズッター,4,FIN
2010,Moto2,4,RAC,13,alex-baldolini,25,Caretta Technology Race Dept,ICP,3,FIN
2010,Moto2,4,RAC,14,stefan-bradl,65,Viessmann Kiefer Racing,ズッター,2,FIN
2010,Moto2,4,RAC,15,fonsi-nieto,10,Holiday Gym G22,モリワキ,1,FIN
2010,Moto2,4,RAC,16,dominique-aegerter,77,Technomag-CIP,ズッター,,FIN
2010,Moto2,4,RAC,17,karel-abraham,17,Cardion AB Motoracing,FTR,,FIN
2010,Moto2,4,RAC,18,roberto-rolfo,44,Italtrans S.T.R.,ズッター,,FIN
2010,Moto2,4,RAC,19,xavier-simeon,19,Holiday Gym Racing,モリワキ,,FIN
2010,Moto2,4,RAC,20,yonny-hernandez,68,Blusens-STX,BQR,,FIN
2010,Moto2,4,RAC,21,scott-redding,45,Marc VDS Racing Team,ズッター,,FIN
2010,Moto2,4,RAC,22,claudio-corti,71,Forward Racing,ズッター,,FIN
2010,Moto2,4,RAC,23,valentin-debise,53,WTR San Marino Team,ADV,,FIN
2010,Moto2,4,RAC,24,arne-tode,41,Racing Team Germany,ズッター,,FIN
2010,Moto2,4,RAC,25,vladimir-leonov,21,Vector Kiefer Racing,ズッター,,FIN
2010,Moto2,4,RAC,26,kenny-noyes,9,Jack & Jones by A.Banderas,プロモハリス,,FIN
2010,Moto2,4,RAC,27,anthony-west,8,MZ Racing Team,MZ,,FIN
2010,Moto2,4,RAC,28,niccolo-canepa,59,RSM Team Scot,フォースGP210,,FIN
2010,Moto2,4,RAC,29,bernat-martinez,76,Maquinza-SAG Team,ビモータ,,FIN
2010,Moto2,4,RAC,30,yannick-guerra,88,Holiday Gym G22,モリワキ,,FIN
2010,Moto2,4,RAC,,robertino-pietri,39,Italtrans S.T.R.,ズッター,,DNF
2010,Moto2,4,RAC,,ratthapark-wilairot,14,Thai Honda PTT Singha SAG,ビモータ,,DNF
2010,Moto2,4,RAC,,vladimir-ivanov,61,Gresini Racing Moto2,モリワキ,,DNF
2010,Moto2,4,RAC,,mike-di-meglio,63,Mapfre Aspar Team,ズッター,,DNF
2010,Moto2,4,RAC,,raffaele-de-rosa,35,Tech 3 Racing,テック3,,DNF
2010,Moto2,4,RAC,,mattia-pasini,75,JIR Moto2,モトビ,,DNF
2010,Moto2,4,RAC,,axel-pons,80,Tenerife 40 Pons,ポンス・カレックス,,DNF
2010,Moto2,4,RAC,,jules-cluzel,16,Forward Racing,ズッター,,DNF
2010,Moto2,4,RAC,,anthony-delhalle,96,Blusens-STX,BQR,,DNF
2010,Moto2,4,RAC,,lukas-pesek,52,Matteoni CP Racing,モリワキ,,DNF
2010,Moto2,4,RAC,,joan-olive,5,Jack & Jones by A.Banderas,プロモハリス,,DNS
2010,Moto2,5,RAC,1,jules-cluzel,16,Forward Racing,ズッター,25,FIN
2010,Moto2,5,RAC,2,thomas-luthi,12,Interwetten Moriwaki Moto2,モリワキ,20,FIN
2010,Moto2,5,RAC,3,julian-simon,60,Mapfre Aspar Team,ズッター,16,FIN
2010,Moto2,5,RAC,4,scott-redding,45,Marc VDS Racing Team,ズッター,13,FIN
2010,Moto2,5,RAC,5,alex-debon,6,Aeroport de Castello - Ajo,FTR,11,FIN
2010,Moto2,5,RAC,6,shoya-tomizawa,48,Technomag-CIP,ズッター,10,FIN
2010,Moto2,5,RAC,7,mike-di-meglio,63,Mapfre Aspar Team,ズッター,9,FIN
2010,Moto2,5,RAC,8,xavier-simeon,19,Holiday Gym G22,モリワキ,8,FIN
2010,Moto2,5,RAC,9,dominique-aegerter,77,Technomag-CIP,ズッター,7,FIN
2010,Moto2,5,RAC,10,toni-elias,24,Gresini Racing Moto2,モリワキ,6,FIN
2010,Moto2,5,RAC,11,fonsi-nieto,10,Holiday Gym G22,モリワキ,5,FIN
2010,Moto2,5,RAC,12,andrea-iannone,29,Fimmco Speed Up,スピードアップ,4,FIN
2010,Moto2,5,RAC,13,ratthapark-wilairot,14,Thai Honda PTT Singha SAG,ビモータ,3,FIN
2010,Moto2,5,RAC,14,arne-tode,41,Racing Team Germany,ズッター,2,FIN
2010,Moto2,5,RAC,15,sergio-gadea,40,Tenerife 40 Pons,ポンス・カレックス,1,FIN
2010,Moto2,5,RAC,16,niccolo-canepa,59,RSM Team Scot,フォースGP210,,FIN
2010,Moto2,5,RAC,17,anthony-west,8,MZ Racing Team,MZ,,FIN
2010,Moto2,5,RAC,18,yuki-takahashi,72,Tech 3 Racing,テック3,,FIN
2010,Moto2,5,RAC,19,vladimir-ivanov,61,Gresini Racing Moto2,モリワキ,,FIN
2010,Moto2,5,RAC,20,lukas-pesek,52,Matteoni CP Racing,モリワキ,,FIN
2010,Moto2,5,RAC,21,kenny-noyes,9,Jack & Jones by A.Banderas,プロモハリス,,FIN
2010,Moto2,5,RAC,22,kev-coghlan,54,Monlau Joey Darcey,FTR,,FIN
2010,Moto2,5,RAC,23,axel-pons,80,Tenerife 40 Pons,ポンス・カレックス,,FIN
2010,Moto2,5,RAC,24,roberto-rolfo,44,Italtrans S.T.R.,ズッター,,FIN
2010,Moto2,5,RAC,25,bernat-martinez,76,Maquinza-SAG Team,ビモータ,,FIN
2010,Moto2,5,RAC,26,valentin-debise,53,WTR San Marino Team,ADV,,FIN
2010,Moto2,5,RAC,27,robertino-pietri,39,Italtrans S.T.R.,ズッター,,FIN
2010,Moto2,5,RAC,28,raffaele-de-rosa,35,Tech 3 Racing,テック3,,FIN
2010,Moto2,5,RAC,29,vladimir-leonov,21,Vector Kiefer Racing,ズッター,,FIN
2010,Moto2,5,RAC,30,claudio-corti,71,Forward Racing,ズッター,,FIN
2010,Moto2,5,RAC,,joan-olive,5,Jack & Jones by A.Banderas,プロモハリス,,DNF
2010,Moto2,5,RAC,,hector-faubel,55,Marc VDS Racing Team,ズッター,,DNF
2010,Moto2,5,RAC,,karel-abraham,17,Cardion AB Motoracing,FTR,,DNF
2010,Moto2,5,RAC,,alex-baldolini,25,Caretta Technology Race Dept,ICP,,DNF
2010,Moto2,5,RAC,,yonny-hernandez,68,Blusens-STX,BQR,,DNF
2010,Moto2,5,RAC,,mattia-pasini,75,JIR Moto2,モトビ,,DNF
2010,Moto2,5,RAC,,gabor-talmacsi,2,Fimmco Speed Up,スピードアップ,,DNF
2010,Moto2,5,RAC,,anthony-delhalle,96,Blusens-STX,BQR,,DNF
2010,Moto2,5,RAC,,stefan-bradl,65,Viessmann Kiefer Racing,ズッター,,DNF
2010,Moto2,5,RAC,,simone-corsi,3,JIR Moto2,モトビ,,DNF
2010,Moto2,6,RAC,1,andrea-iannone,29,Fimmco Speed Up,スピードアップ,25,FIN
2010,Moto2,6,RAC,2,toni-elias,24,Gresini Racing Moto2,モリワキ,20,FIN
2010,Moto2,6,RAC,3,thomas-luthi,12,Interwetten Moriwaki Moto2,モリワキ,16,FIN
2010,Moto2,6,RAC,4,ratthapark-wilairot,14,Thai Honda PTT Singha SAG,ビモータ,13,FIN
2010,Moto2,6,RAC,5,shoya-tomizawa,48,Technomag-CIP,ズッター,11,FIN
2010,Moto2,6,RAC,6,julian-simon,60,Mapfre Aspar Team,ズッター,10,FIN
2010,Moto2,6,RAC,7,jules-cluzel,16,Forward Racing,ズッター,9,FIN
2010,Moto2,6,RAC,8,mike-di-meglio,63,Mapfre Aspar Team,ズッター,8,FIN
2010,Moto2,6,RAC,9,karel-abraham,17,Cardion AB Motoracing,FTR,7,FIN
2010,Moto2,6,RAC,10,yuki-takahashi,72,Tech 3 Racing,テック3,6,FIN
2010,Moto2,6,RAC,11,scott-redding,45,Marc VDS Racing Team,ズッター,5,FIN
2010,Moto2,6,RAC,12,simone-corsi,3,JIR Moto2,モトビ,4,FIN
2010,Moto2,6,RAC,13,gabor-talmacsi,2,Fimmco Speed Up,スピードアップ,3,FIN
2010,Moto2,6,RAC,14,mattia-pasini,75,JIR Moto2,モトビ,2,FIN
2010,Moto2,6,RAC,15,yonny-hernandez,68,Blusens-STX,BQR,1,FIN
2010,Moto2,6,RAC,16,alex-baldolini,25,Caretta Technology Race Dept,ICP,,FIN
2010,Moto2,6,RAC,17,claudio-corti,71,Forward Racing,ズッター,,FIN
2010,Moto2,6,RAC,18,dominique-aegerter,77,Technomag-CIP,ズッター,,FIN
2010,Moto2,6,RAC,19,stefan-bradl,65,Viessmann Kiefer Racing,ズッター,,FIN
2010,Moto2,6,RAC,20,alex-de-angelis,15,RSM Team Scot,フォースGP210,,FIN
2010,Moto2,6,RAC,21,vladimir-ivanov,61,Gresini Racing Moto2,モリワキ,,FIN
2010,Moto2,6,RAC,22,kenny-noyes,9,Jack & Jones by A.Banderas,プロモハリス,,FIN
2010,Moto2,6,RAC,23,sergio-gadea,40,Tenerife 40 Pons,ポンス・カレックス,,FIN
2010,Moto2,6,RAC,24,niccolo-canepa,59,RSM Team Scot,フォースGP210,,FIN
2010,Moto2,6,RAC,25,hector-faubel,55,Marc VDS Racing Team,ズッター,,FIN
2010,Moto2,6,RAC,26,robertino-pietri,39,Italtrans S.T.R.,ズッター,,FIN
2010,Moto2,6,RAC,27,raffaele-de-rosa,35,Tech 3 Racing,テック3,,FIN
2010,Moto2,6,RAC,28,bernat-martinez,76,Maquinza-SAG Team,ビモータ,,FIN
2010,Moto2,6,RAC,29,vladimir-leonov,21,Vector Kiefer Racing,ズッター,,FIN
2010,Moto2,6,RAC,30,valentin-debise,53,WTR San Marino Team,ADV,,FIN
2010,Moto2,6,RAC,31,mashel-al-naimi,95,Blusens-STX,BQR,,FIN
2010,Moto2,6,RAC,32,joan-olive,5,Jack & Jones by A.Banderas,プロモハリス,,FIN
2010,Moto2,6,RAC,,xavier-simeon,19,Holiday Gym G22,モリワキ,,DNF
2010,Moto2,6,RAC,,lukas-pesek,52,Matteoni CP Racing,モリワキ,,DNF
2010,Moto2,6,RAC,,arne-tode,41,Racing Team Germany,ズッター,,DNF
2010,Moto2,6,RAC,,roberto-rolfo,44,Italtrans S.T.R.,ズッター,,DNF
2010,Moto2,6,RAC,,anthony-west,8,MZ Racing Team,MZ,,DNF
2010,Moto2,6,RAC,,fonsi-nieto,10,Holiday Gym G22,モリワキ,,DNF
2010,Moto2,7,RAC,1,yuki-takahashi,72,Tech 3 Racing,テック3,25,FIN
2010,Moto2,7,RAC,2,thomas-luthi,12,Interwetten Moriwaki Moto2,モリワキ,20,FIN
2010,Moto2,7,RAC,3,julian-simon,60,Mapfre Aspar Team,ズッター,16,FIN
2010,Moto2,7,RAC,4,karel-abraham,17,Cardion AB Motoracing,FTR,13,FIN
2010,Moto2,7,RAC,5,toni-elias,24,Gresini Racing Moto2,モリワキ,11,FIN
2010,Moto2,7,RAC,6,simone-corsi,3,JIR Moto2,モトビ,10,FIN
2010,Moto2,7,RAC,7,kenny-noyes,9,Jack & Jones by A.Banderas,プロモハリス,9,FIN
2010,Moto2,7,RAC,8,fonsi-nieto,10,Holiday Gym G22,モリワキ,8,FIN
2010,Moto2,7,RAC,9,anthony-west,8,MZ Racing Team,MZ,7,FIN
2010,Moto2,7,RAC,10,alex-de-angelis,15,RSM Team Scot,フォースGP210,6,FIN
2010,Moto2,7,RAC,11,gabor-talmacsi,2,Fimmco Speed Up,スピードアップ,5,FIN
2010,Moto2,7,RAC,12,yonny-hernandez,68,Blusens-STX,BQR,4,FIN
2010,Moto2,7,RAC,13,andrea-iannone,29,Fimmco Speed Up,スピードアップ,3,FIN
2010,Moto2,7,RAC,14,jules-cluzel,16,Forward Racing,ズッター,2,FIN
2010,Moto2,7,RAC,15,yusuke-teshima,11,JIR Moto2,モトビ,1,FIN
2010,Moto2,7,RAC,16,raffaele-de-rosa,35,Tech 3 Racing,テック3,,FIN
2010,Moto2,7,RAC,17,arne-tode,41,Racing Team Germany,ズッター,,FIN
2010,Moto2,7,RAC,18,vladimir-ivanov,61,Gresini Racing Moto2,モリワキ,,FIN
