year,class,rider_id,team_id,entry_name,maker,machine,number,rank,points,status
2021,MotoGP,maverick-vinales,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,10,106,確認済
2021,MotoGP,enea-bastianini,pons,Avintia Esponsorama,ホンダ,RC213V,,11,102,確認済
2021,MotoGP,pol-espargaro,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,12,100,確認済
2021,MotoGP,alex-rins,suzuki-factory,Team Suzuki Ecstar,スズキ,GSX-RR,,13,99,確認済
2021,MotoGP,miguel-oliveira,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,14,94,確認済
2021,MotoGP,takaaki-nakagami,lcr,LCR Honda Idemitsu,ホンダ,RC213V,,15,76,確認済
2021,MotoGP,alex-marquez,lcr,LCR Honda Castrol,ホンダ,RC213V,,16,70,確認済
2021,MotoGP,franco-morbidelli,srt-rnf,Petronas Yamaha SRT,ヤマハ,YZR-M1,,17,47,確認済
2021,MotoGP,valentino-rossi,srt-rnf,Petronas Yamaha SRT,ヤマハ,YZR-M1,,18,44,確認済
2021,MotoGP,luca-marini,avintia,Sky VR46 Avintia,ドゥカティ,デスモセディチ,,19,41,確認済
2021,MotoGP,iker-lecuona,tech3,Tech3 KTM Factory Racing,KTM,RC16,,20,39,確認済
2021,MotoGP,danilo-petrucci,tech3,Tech3 KTM Factory Racing,KTM,RC16,,21,37,確認済
2021,MotoGP,stefan-bradl,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,22,14,確認済
2021,MotoGP,michele-pirro,pramac,Pramac Racing,ドゥカティ,デスモセディチ,,23,12,確認済
2021,MotoGP,andrea-dovizioso,srt-rnf,Petronas Yamaha SRT,ヤマハ,YZR-M1,,24,12,確認済
2021,MotoGP,dani-pedrosa,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,25,6,確認済
2021,MotoGP,lorenzo-savadori,aprilia-racing,Aprilia Racing Team Gresini,アプリリア,RS-GP,,26,4,確認済
2021,MotoGP,tito-rabat,pramac,Pramac Racing,ドゥカティ,デスモセディチ,,27,1,確認済
2021,MotoGP,cal-crutchlow,srt-rnf,Petronas Yamaha SRT,ヤマハ,YZR-M1,,28,0,確認済
2021,MotoGP,garrett-gerloff,srt-rnf,Petronas Yamaha SRT,ヤマハ,YZR-M1,,29,0,確認済
2021,MotoGP,jake-dixon,srt-rnf,Petronas Yamaha SRT,ヤマハ,YZR-M1,,30,0,確認済
2021,Moto2,remy-gardner,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,1,311,記憶
2021,Moto2,raul-fernandez,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,2,307,記憶
2021,Moto2,marco-bezzecchi,vr46,Sky Racing Team VR46,カレックス,トライアンフ製765cc直3エンジン（共通）,,3,214,記憶
2021,Moto2,sam-lowes,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,4,190,記憶
2021,Moto2,augusto-fernandez,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,5,174,記憶
2021,Moto2,aron-canet,aspar,Inde Aspar Team,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,6,164,記憶
2021,Moto2,fabio-di-giannantonio,gresini,Federal Oil Gresini Moto2,カレックス,トライアンフ製765cc直3エンジン（共通）,,7,161,記憶
2021,Moto2,ai-ogura,honda-team-asia,Idemitsu Honda Team Asia,カレックス,トライアンフ製765cc直3エンジン（共通）,,8,120,記憶
2021,Moto2,jorge-navarro,speed-up,Termozeta Speed Up,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,9,106,記憶
2021,Moto2,marcel-schrotter,intact,Liqui Moly Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,10,98,記憶
2021,Moto2,xavi-vierge,srt-rnf,Petronas Sprinta Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,11,93,記憶
2021,Moto2,celestino-vietti,vr46,Sky Racing Team VR46,カレックス,トライアンフ製765cc直3エンジン（共通）,,12,89,記憶
2021,Moto2,joe-roberts,italtrans,Italtrans Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,13,59,記憶
2021,Moto2,tony-arbolino,intact,Liqui Moly Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,14,51,記憶
2021,Moto2,cameron-beaubier,american-racing,American Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,15,50,記憶
2021,Moto2,bo-bendsneyder,sag,Pertamina Mandalika SAG Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,16,46,記憶
2021,Moto2,marcos-ramirez,american-racing,American Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,17,39,記憶
2021,Moto2,somkiat-chantra,honda-team-asia,Idemitsu Honda Team Asia,カレックス,トライアンフ製765cc直3エンジン（共通）,,18,37,記憶
2021,Moto2,stefano-manzi,pons,Flexbox HP40,カレックス,トライアンフ製765cc直3エンジン（共通）,,19,36,記憶
2021,Moto2,jake-dixon,srt-rnf,Petronas Sprinta Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,20,30,記憶
2021,Moto3,pedro-acosta,ajo,Red Bull KTM Ajo,KTM,,,1,259,記憶
2021,Moto3,dennis-foggia,leopard,Leopard Racing,ホンダ,,,2,216,記憶
2021,Moto3,sergio-garcia,aspar,Valresa GasGas Aspar Team,ガスガス,,,3,188,記憶
2021,Moto3,jaume-masia,ajo,Red Bull KTM Ajo,KTM,,,4,171,記憶
2021,Moto3,romano-fenati,max-racing,Sterilgarda Max Racing Team,KTM,,,5,160,記憶
2021,Moto3,niccolo-antonelli,vr46,Avintia VR46 Academy,KTM,,,6,152,記憶
2021,Moto3,darryn-binder,srt-rnf,Petronas Sprinta Racing,ホンダ,,,7,136,記憶
2021,Moto3,izan-guevara,aspar,Valresa GasGas Aspar Team,ガスガス,,,8,125,記憶
2021,Moto3,ayumu-sasaki,tech3,Red Bull KTM Tech3,KTM,,,9,120,記憶
2021,Moto3,andrea-migno,snipers,Rivacold Snipers Team,ホンダ,,,10,110,記憶
2021,Moto3,deniz-oncu,tech3,Red Bull KTM Tech3,KTM,,,11,95,記憶
2021,Moto3,jeremy-alcoba,gresini,Indonesian Racing Gresini Moto3,ホンダ,,,12,86,記憶
2021,Moto3,john-mcphee,srt-rnf,Petronas Sprinta Racing,ホンダ,,,13,77,記憶
2021,Moto3,tatsuki-suzuki,sic58,Sic58 Squadra Corse,ホンダ,,,14,76,記憶
2021,Moto3,xavier-artigas,leopard,Leopard Racing,ホンダ,,,15,72,記憶
2021,Moto3,filip-salac,snipers,Rivacold Snipers Team,ホンダ,,,16,71,記憶
2021,Moto3,kaito-toba,cip,CIP Green Power,KTM,,,17,64,記憶
2021,Moto3,stefano-nepa,boe,Boé Owlride,KTM,,,18,63,記憶
2021,Moto3,gabriel-rodrigo,gresini,Indonesian Racing Gresini Moto3,ホンダ,,,19,60,記憶
2021,Moto3,ryusei-yamanaka,prustel,CarXpert Prüstel GP,KTM,,,20,47,記憶
2022,MotoGP,francesco-bagnaia,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,1,265,確認済
2022,MotoGP,fabio-quartararo,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,2,248,確認済
2022,MotoGP,enea-bastianini,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,3,219,確認済
2022,MotoGP,aleix-espargaro,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,4,212,確認済
2022,MotoGP,jack-miller,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,5,189,確認済
2022,MotoGP,brad-binder,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,6,188,確認済
2022,MotoGP,alex-rins,suzuki-factory,Team Suzuki Ecstar,スズキ,GSX-RR,,7,173,確認済
2022,MotoGP,johann-zarco,pramac,Pramac Racing,ドゥカティ,デスモセディチ,,8,166,確認済
2022,MotoGP,jorge-martin,pramac,Pramac Racing,ドゥカティ,デスモセディチ,,9,152,確認済
2022,MotoGP,miguel-oliveira,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,10,149,確認済
2022,MotoGP,maverick-vinales,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,11,122,確認済
2022,MotoGP,luca-marini,vr46,Mooney VR46 Racing Team,ドゥカティ,デスモセディチ,,12,120,確認済
2022,MotoGP,marc-marquez,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,13,113,確認済
2022,MotoGP,marco-bezzecchi,vr46,Mooney VR46 Racing Team,ドゥカティ,デスモセディチ,,14,111,確認済
2022,MotoGP,joan-mir,suzuki-factory,Team Suzuki Ecstar,スズキ,GSX-RR,,15,87,確認済
2022,MotoGP,pol-espargaro,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,16,56,確認済
2022,MotoGP,alex-marquez,lcr,LCR Honda Castrol,ホンダ,RC213V,,17,50,確認済
2022,MotoGP,takaaki-nakagami,lcr,LCR Honda Idemitsu,ホンダ,RC213V,,18,48,確認済
2022,MotoGP,franco-morbidelli,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,19,42,確認済
2022,MotoGP,fabio-di-giannantonio,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,20,24,確認済
2022,MotoGP,andrea-dovizioso,srt-rnf,WithU Yamaha RNF MotoGP Team,ヤマハ,YZR-M1,,21,15,確認済
2022,MotoGP,raul-fernandez,tech3,Tech3 KTM Factory Racing,KTM,RC16,,22,14,確認済
2022,MotoGP,remy-gardner,tech3,Tech3 KTM Factory Racing,KTM,RC16,,23,13,確認済
2022,MotoGP,darryn-binder,srt-rnf,WithU Yamaha RNF MotoGP Team,ヤマハ,YZR-M1,,24,12,確認済
2022,MotoGP,cal-crutchlow,srt-rnf,WithU Yamaha RNF MotoGP Team,ヤマハ,YZR-M1,,25,10,確認済
2022,MotoGP,stefan-bradl,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,26,2,確認済
2022,MotoGP,michele-pirro,ducati-lenovo,Aruba.it Racing,ドゥカティ,デスモセディチ,,27,0,確認済
2022,MotoGP,lorenzo-savadori,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,28,0,確認済
2022,MotoGP,tetsuta-nagashima,honda-hrc,HRC Team,ホンダ,RC213V,,29,0,確認済
2022,MotoGP,danilo-petrucci,suzuki-factory,Team Suzuki Ecstar,スズキ,GSX-RR,,30,0,確認済
2022,MotoGP,kazuki-watanabe,suzuki-factory,Team Suzuki Ecstar,スズキ,GSX-RR,,31,0,確認済
2022,MotoGP,takuya-tsuda,suzuki-factory,Team Suzuki Ecstar,スズキ,GSX-RR,,32,0,確認済
2022,Moto2,augusto-fernandez,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,1,271.5,記憶
2022,Moto2,ai-ogura,honda-team-asia,Idemitsu Honda Team Asia,カレックス,トライアンフ製765cc直3エンジン（共通）,,2,242,記憶
2022,Moto2,aron-canet,pons,Flexbox HP40,カレックス,トライアンフ製765cc直3エンジン（共通）,,3,200,記憶
2022,Moto2,tony-arbolino,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,4,191.5,記憶
2022,Moto2,pedro-acosta,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,5,177,記憶
2022,Moto2,jake-dixon,aspar,GasGas Aspar Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,6,168.5,記憶
2022,Moto2,celestino-vietti,vr46,Mooney VR46 Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,7,165,記憶
2022,Moto2,alonso-lopez,speed-up,Speed Up Racing,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,8,155.5,記憶
2022,Moto2,joe-roberts,italtrans,Italtrans Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,9,131,記憶
2022,Moto2,somkiat-chantra,honda-team-asia,Idemitsu Honda Team Asia,カレックス,トライアンフ製765cc直3エンジン（共通）,,10,128,記憶
2022,Moto2,marcel-schrotter,intact,Liqui Moly Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,11,123.5,記憶
2022,Moto2,albert-arenas,aspar,GasGas Aspar Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,12,90,記憶
2022,Moto2,bo-bendsneyder,sag,Pertamina Mandalika SAG Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,13,87,記憶
2022,Moto2,jorge-navarro,pons,Flexbox HP40,カレックス,トライアンフ製765cc直3エンジン（共通）,,14,83,記憶
2022,Moto2,fermin-aldeguer,speed-up,Speed Up Racing,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,15,80,記憶
2022,Moto2,manuel-gonzalez,vr46-master-camp,Yamaha VR46 Master Camp Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,16,76,記憶
2022,Moto2,cameron-beaubier,american-racing,American Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,17,73,記憶
2022,Moto2,jeremy-alcoba,intact,Liqui Moly Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,18,72,記憶
2022,Moto2,sam-lowes,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,19,55,記憶
2022,Moto2,filip-salac,gresini,Gresini Racing Moto2,カレックス,トライアンフ製765cc直3エンジン（共通）,,20,45,記憶
2022,Moto3,izan-guevara,aspar,GasGas Aspar Team,ガスガス,,,1,319,記憶
2022,Moto3,sergio-garcia,aspar,GasGas Aspar Team,ガスガス,,,2,257,記憶
2022,Moto3,dennis-foggia,leopard,Leopard Racing,ホンダ,,,3,246,記憶
2022,Moto3,ayumu-sasaki,max-racing,Sterilgarda Husqvarna Max,ハスクバーナ,,,4,238,記憶
2022,Moto3,deniz-oncu,tech3,Red Bull KTM Tech3,KTM,,,5,200,記憶
2022,Moto3,jaume-masia,ajo,Red Bull KTM Ajo,KTM,,,6,177,記憶
2022,Moto3,tatsuki-suzuki,leopard,Leopard Racing,ホンダ,,,7,130,記憶
2022,Moto3,diogo-moreira,msi,MT Helmets – MSi,KTM,,,8,112,記憶
2022,Moto3,andrea-migno,snipers,Rivacold Snipers Team,ホンダ,,,9,103,記憶
2022,Moto3,daniel-holgado,ajo,Red Bull KTM Ajo,KTM,,,10,103,記憶
2022,Moto3,john-mcphee,max-racing,Sterilgarda Husqvarna Max,ハスクバーナ,,,11,102,記憶
2022,Moto3,ryusei-yamanaka,msi,MT Helmets – MSi,KTM,,,12,94,記憶
2022,Moto3,david-munoz,boe,Boé Motorsports,KTM,,,13,93,記憶
2022,Moto3,riccardo-rossi,sic58,Sic58 Squadra Corse,ホンダ,,,14,87,記憶
2022,Moto3,carlos-tatay,prustel,CFMoto Racing Prüstel GP,CFMoto,,,15,87,記憶
2022,Moto3,xavier-artigas,prustel,CFMoto Racing Prüstel GP,CFMoto,,,16,83,記憶
2022,Moto3,ivan-ortola,mta,Angeluss MTA Team,KTM,,,17,73,記憶
2022,Moto3,stefano-nepa,mta,Angeluss MTA Team,KTM,,,18,64,記憶
2022,Moto3,kaito-toba,cip,CIP Green Power,KTM,,,19,63,記憶
2022,Moto3,adrian-fernandez,tech3,Red Bull KTM Tech3,KTM,,,20,51,記憶
2023,MotoGP,francesco-bagnaia,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,1,467,確認済
2023,MotoGP,jorge-martin,pramac,Prima Pramac Racing,ドゥカティ,デスモセディチ,,2,428,確認済
2023,MotoGP,marco-bezzecchi,vr46,Mooney VR46 Racing Team,ドゥカティ,デスモセディチ,,3,329,確認済
2023,MotoGP,brad-binder,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,4,293,確認済
2023,MotoGP,johann-zarco,pramac,Prima Pramac Racing,ドゥカティ,デスモセディチ,,5,225,確認済
2023,MotoGP,aleix-espargaro,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,6,206,確認済
2023,MotoGP,maverick-vinales,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,7,204,確認済
2023,MotoGP,luca-marini,vr46,Mooney VR46 Racing Team,ドゥカティ,デスモセディチ,,8,201,確認済
2023,MotoGP,alex-marquez,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,9,177,確認済
2023,MotoGP,fabio-quartararo,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,10,172,確認済
2023,MotoGP,jack-miller,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,11,163,確認済
2023,MotoGP,fabio-di-giannantonio,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,12,151,確認済
2023,MotoGP,franco-morbidelli,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,13,102,確認済
2023,MotoGP,marc-marquez,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,14,96,確認済
2023,MotoGP,enea-bastianini,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,15,84,確認済
2023,MotoGP,miguel-oliveira,srt-rnf,CryptoDATA RNF MotoGP Team,アプリリア,RS-GP,,16,76,確認済
2023,MotoGP,augusto-fernandez,tech3,GASGAS Factory Racing Tech3,KTM,RC16,,17,71,確認済
2023,MotoGP,takaaki-nakagami,lcr,LCR Honda Idemitsu,ホンダ,RC213V,,18,56,確認済
2023,MotoGP,alex-rins,lcr,LCR Honda Castrol,ホンダ,RC213V,,19,54,確認済
2023,MotoGP,raul-fernandez,srt-rnf,CryptoDATA RNF MotoGP Team,アプリリア,RS-GP,,20,51,確認済
2023,MotoGP,dani-pedrosa,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,21,32,確認済
2023,MotoGP,joan-mir,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,22,26,確認済
2023,MotoGP,pol-espargaro,tech3,GASGAS Factory Racing Tech3,KTM,RC16,,23,15,確認済
2023,MotoGP,lorenzo-savadori,srt-rnf,CryptoDATA RNF MotoGP Team,アプリリア,RS-GP,,24,12,確認済
2023,MotoGP,jonas-folger,tech3,GASGAS Factory Racing Tech3,KTM,RC16,,25,9,確認済
2023,MotoGP,stefan-bradl,lcr,LCR Honda Castrol,ホンダ,RC213V,,26,8,確認済
2023,MotoGP,michele-pirro,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,27,5,確認済
2023,MotoGP,danilo-petrucci,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,28,5,確認済
2023,MotoGP,cal-crutchlow,yamaha-factory,Yamalube RS4GP Racing Team,ヤマハ,YZR-M1,,29,3,確認済
2023,MotoGP,iker-lecuona,lcr,LCR Honda Castrol,ホンダ,RC213V,,30,0,確認済
2023,MotoGP,alvaro-bautista,ducati-lenovo,Aruba.it Racing,ドゥカティ,デスモセディチ,,31,0,確認済
2023,Moto2,pedro-acosta,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,1,332.5,記憶
2023,Moto2,tony-arbolino,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,2,249.5,記憶
2023,Moto2,fermin-aldeguer,speed-up,CAG SpeedUp,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,3,212,記憶
2023,Moto2,jake-dixon,aspar,Indie GASGAS Aspar Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,4,204,記憶
2023,Moto2,aron-canet,pons,Pons Wegow Los40,カレックス,トライアンフ製765cc直3エンジン（共通）,,5,195,記憶
2023,Moto2,somkiat-chantra,honda-team-asia,IDEMITSU Honda Team Asia,カレックス,トライアンフ製765cc直3エンジン（共通）,,6,173.5,記憶
2023,Moto2,alonso-lopez,speed-up,CAG SpeedUp,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,7,150,記憶
2023,Moto2,manuel-gonzalez,vr46-master-camp,Correos Prepago Yamaha VR46 Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,8,145.5,記憶
2023,Moto2,ai-ogura,honda-team-asia,IDEMITSU Honda Team Asia,カレックス,トライアンフ製765cc直3エンジン（共通）,,9,137.5,記憶
2023,Moto2,celestino-vietti,fantic,Fantic Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,10,116,記憶
2023,Moto2,filip-salac,gresini,QJmotor Gresini Moto2,カレックス,トライアンフ製765cc直3エンジン（共通）,,11,110,記憶
2023,Moto2,sam-lowes,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,12,104,記憶
2023,Moto2,joe-roberts,italtrans,Italtrans Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,13,93.5,記憶
2023,Moto2,albert-arenas,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,14,85,記憶
2023,Moto2,sergio-garcia,pons,Pons Wegow Los40,カレックス,トライアンフ製765cc直3エンジン（共通）,,15,84,記憶
2023,Moto2,marcos-ramirez,american-racing,OnlyFans American Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,16,65,記憶
2023,Moto2,barry-baltus,rw-racing,Fieten Olie Racing GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,17,55,記憶
2023,Moto2,jeremy-alcoba,gresini,QJmotor Gresini Moto2,カレックス,トライアンフ製765cc直3エンジン（共通）,,18,48.5,記憶
2023,Moto2,dennis-foggia,italtrans,Italtrans Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,19,35,記憶
2023,Moto2,darryn-binder,intact,Liqui Moly Husqvarna Intact GP,カレックス,トライアンフ製765cc直3エンジン（共通）,,20,34,記憶
2023,Moto3,jaume-masia,leopard,Leopard Racing,ホンダ,,,1,274,記憶
2023,Moto3,ayumu-sasaki,intact,Liqui Moly Husqvarna Intact GP,ハスクバーナ,,,2,268,記憶
2023,Moto3,david-alonso,aspar,Valresa GASGAS Aspar Team,ガスガス,,,3,245,記憶
2023,Moto3,deniz-oncu,ajo,Red Bull KTM Ajo,KTM,,,4,223,記憶
2023,Moto3,daniel-holgado,tech3,Red Bull KTM Tech3,KTM,,,5,220,記憶
2023,Moto3,ivan-ortola,mta,Angeluss MTA Team,KTM,,,6,187,記憶
2023,Moto3,collin-veijer,intact,Liqui Moly Husqvarna Intact GP,ハスクバーナ,,,7,149,記憶
2023,Moto3,diogo-moreira,msi,MT Helmets - MSI,KTM,,,8,131,記憶
2023,Moto3,jose-antonio-rueda,ajo,Red Bull KTM Ajo,KTM,,,9,121,記憶
2023,Moto3,david-munoz,boe,BOE Motorsports,KTM,,,10,113,記憶
2023,Moto3,kaito-toba,sic58,SIC58 Squadra Corse,ホンダ,,,11,105,記憶
2023,Moto3,stefano-nepa,mta,Angeluss MTA Team,KTM,,,12,102,記憶
2023,Moto3,ryusei-yamanaka,aspar,Valresa GASGAS Aspar Team,ガスガス,,,13,84,記憶
2023,Moto3,riccardo-rossi,sic58,SIC58 Squadra Corse,ホンダ,,,14,79,記憶
2023,Moto3,xavier-artigas,prustel,CFMOTO Racing Prüstel GP,CFMoto,,,15,77,記憶
2023,Moto3,taiyo-furusato,honda-team-asia,Honda Team Asia,ホンダ,,,16,63,記憶
2023,Moto3,joel-kelso,prustel,CFMOTO Racing Prüstel GP,CFMoto,,,17,61,記憶
2023,Moto3,matteo-bertelle,snipers,Rivacold Snipers Team,ホンダ,,,18,57,記憶
2023,Moto3,tatsuki-suzuki,leopard,Leopard Racing,ホンダ,,,19,50,記憶
2023,Moto3,romano-fenati,snipers,Rivacold Snipers Team,ホンダ,,,20,35,記憶
2024,MotoGP,jorge-martin,pramac,Prima Pramac Racing,ドゥカティ,デスモセディチ,,1,,確認済
2024,MotoGP,francesco-bagnaia,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,2,,確認済
2024,MotoGP,marc-marquez,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,3,,確認済
2024,MotoGP,enea-bastianini,ducati-lenovo,Ducati Lenovo Team,ドゥカティ,デスモセディチ,,4,,確認済
2024,MotoGP,franco-morbidelli,pramac,Prima Pramac Racing,ドゥカティ,デスモセディチ,,,,確認済
2024,MotoGP,alex-marquez,gresini,Gresini Racing MotoGP,ドゥカティ,デスモセディチ,,,,確認済
2024,MotoGP,marco-bezzecchi,vr46,Pertamina Enduro VR46 Racing Team,ドゥカティ,デスモセディチ,,,,確認済
2024,MotoGP,fabio-di-giannantonio,vr46,Pertamina Enduro VR46 Racing Team,ドゥカティ,デスモセディチ,,,,確認済
2024,MotoGP,aleix-espargaro,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,,,確認済
2024,MotoGP,maverick-vinales,aprilia-racing,Aprilia Racing,アプリリア,RS-GP,,,,確認済
2024,MotoGP,miguel-oliveira,trackhouse,Trackhouse Racing,アプリリア,RS-GP,,,,確認済
2024,MotoGP,raul-fernandez,trackhouse,Trackhouse Racing,アプリリア,RS-GP,,,,確認済
2024,MotoGP,brad-binder,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,,,確認済
2024,MotoGP,jack-miller,ktm-factory,Red Bull KTM Factory Racing,KTM,RC16,,,,確認済
2024,MotoGP,pedro-acosta,tech3,Red Bull GASGAS Tech3,KTM,RC16,,,,確認済
2024,MotoGP,augusto-fernandez,tech3,Red Bull GASGAS Tech3,KTM,RC16,,,,確認済
2024,MotoGP,fabio-quartararo,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2024,MotoGP,alex-rins,yamaha-factory,Monster Energy Yamaha MotoGP,ヤマハ,YZR-M1,,,,確認済
2024,MotoGP,joan-mir,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,,,確認済
2024,MotoGP,luca-marini,honda-hrc,Repsol Honda Team,ホンダ,RC213V,,,,確認済
2024,MotoGP,johann-zarco,lcr,LCR Honda,ホンダ,RC213V,,,,確認済
2024,MotoGP,takaaki-nakagami,lcr,LCR Honda,ホンダ,RC213V,,,,確認済
2024,Moto2,ai-ogura,msi,MT Helmets - MSI,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,1,274,記憶
2024,Moto2,aron-canet,fantic,Fantic Racing,カレックス,トライアンフ製765cc直3エンジン（共通）,,2,234,記憶
2024,Moto2,manuel-gonzalez,gresini,Gresini Moto2,カレックス,トライアンフ製765cc直3エンジン（共通）,,3,195,記憶
2024,Moto2,sergio-garcia,msi,MT Helmets - MSI,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,4,191,記憶
2024,Moto2,fermin-aldeguer,speed-up,Sync SpeedUp,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,5,182,記憶
2024,Moto2,alonso-lopez,speed-up,Sync SpeedUp,ボスコスクーロ,トライアンフ製765cc直3エンジン（共通）,,6,179,記憶
2024,Moto2,celestino-vietti,ajo,Red Bull KTM Ajo,カレックス,トライアンフ製765cc直3エンジン（共通）,,7,165,記憶
2024,Moto2,jake-dixon,aspar,CFMOTO Inde Aspar Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,8,155,記憶
2024,Moto2,joe-roberts,american-racing,OnlyFans American Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,9,153,記憶
2024,Moto2,tony-arbolino,marc-vds,Elf Marc VDS Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,10,149,記憶
2024,Moto2,marcos-ramirez,american-racing,OnlyFans American Racing Team,カレックス,トライアンフ製765cc直3エンジン（共通）,,11,116,記憶
